dataset_group,file_name,structure_name,metal_guess,redox_state_guess,monomer_guess,ts_label_guess,atom_index,element,atom_role,notes,x,y,z
catalysts,Zr-salfan-red.out,Zr-salfan-red,Zr,red,,,11,C,ferrocene_C,,1.995196,2.720033,-1.860632
catalysts,Zr-salfan-red.out,Zr-salfan-red,Zr,red,,,6,Fe,ferrocene_Fe,,1.625417,2.245115,0.079251
catalysts,Zr-salfan-red.out,Zr-salfan-red,Zr,red,,,72,Zr,metal_center,,-0.523084,-0.760662,0.720594
catalysts,Zr-salfan-red.out,Zr-salfan-red,Zr,red,,,16,O,phenoxy_O,,-2.44378,-1.290723,0.178095
catalysts,Zr-salfan-red.out,Zr-salfan-red,Zr,red,,,24,O,phenoxy_O,,0.834068,-1.409353,-0.717828
catalysts,Zr-salfan-star-ox.out,Zr-salfan-star-ox,Zr,ox,,,26,O,alkoxide_O,,-0.879562,-0.178581,2.086854
catalysts,Zr-salfan-star-ox.out,Zr-salfan-star-ox,Zr,ox,,,62,O,alkoxide_O,,-0.19782,-3.149722,1.769168
catalysts,Zr-salfan-star-ox.out,Zr-salfan-star-ox,Zr,ox,,,39,N,donor_N,,2.708196,0.120274,1.113912
catalysts,Zr-salfan-star-ox.out,Zr-salfan-star-ox,Zr,ox,,,40,N,donor_N,,-1.374243,0.339513,-1.02395
catalysts,Zr-salfan-star-ox.out,Zr-salfan-star-ox,Zr,ox,,,1,C,ferrocene_C,,2.723889,2.302758,-0.077194
catalysts,Zr-salfan-star-ox.out,Zr-salfan-star-ox,Zr,ox,,,2,C,ferrocene_C,,2.449578,1.440103,1.050606
catalysts,Zr-salfan-star-ox.out,Zr-salfan-star-ox,Zr,ox,,,3,C,ferrocene_C,,1.751573,2.237044,2.029719
catalysts,Zr-salfan-star-ox.out,Zr-salfan-star-ox,Zr,ox,,,4,C,ferrocene_C,,1.823734,3.606091,1.613679
catalysts,Zr-salfan-star-ox.out,Zr-salfan-star-ox,Zr,ox,,,5,C,ferrocene_C,,2.438481,3.647534,0.322082
catalysts,Zr-salfan-star-ox.out,Zr-salfan-star-ox,Zr,ox,,,7,C,ferrocene_C,,-0.271851,2.559302,-1.588393
catalysts,Zr-salfan-star-ox.out,Zr-salfan-star-ox,Zr,ox,,,8,C,ferrocene_C,,-1.011082,1.669657,-0.744896
catalysts,Zr-salfan-star-ox.out,Zr-salfan-star-ox,Zr,ox,,,9,C,ferrocene_C,,-1.368837,2.384353,0.444526
catalysts,Zr-salfan-star-ox.out,Zr-salfan-star-ox,Zr,ox,,,10,C,ferrocene_C,,-0.986279,3.751459,0.269212
catalysts,Zr-salfan-star-ox.out,Zr-salfan-star-ox,Zr,ox,,,11,C,ferrocene_C,,-0.302594,3.860974,-0.982788
catalysts,Zr-salfan-star-ox.out,Zr-salfan-star-ox,Zr,ox,,,6,Fe,ferrocene_Fe,,0.709386,2.60546,0.251989
catalysts,Zr-salfan-star-ox.out,Zr-salfan-star-ox,Zr,ox,,,44,Zr,metal_center,,-0.553429,-1.565744,0.7422
catalysts,Zr-salfan-star-ox.out,Zr-salfan-star-ox,Zr,ox,,,12,O,phenoxy_O,,-2.291384,-2.09149,-0.170143
catalysts,Zr-salfan-star-ox.out,Zr-salfan-star-ox,Zr,ox,,,19,O,phenoxy_O,,1.085063,-1.461906,-0.416887
catalysts,Zr-salfan-star-red.out,Zr-salfan-star-red,Zr,red,,,12,O,alkoxide_O,,-0.645253,-2.662591,-1.232152
catalysts,Zr-salfan-star-red.out,Zr-salfan-star-red,Zr,red,,,28,O,alkoxide_O,,0.969904,-0.111693,-2.00862
catalysts,Zr-salfan-star-red.out,Zr-salfan-star-red,Zr,red,,,41,N,donor_N,,-2.032378,-0.019822,-1.179829
catalysts,Zr-salfan-star-red.out,Zr-salfan-star-red,Zr,red,,,42,N,donor_N,,1.540742,0.136286,1.168254
catalysts,Zr-salfan-star-red.out,Zr-salfan-star-red,Zr,red,,,1,C,ferrocene_C,,-2.326898,2.158863,0.124624
catalysts,Zr-salfan-star-red.out,Zr-salfan-star-red,Zr,red,,,2,C,ferrocene_C,,-1.81098,1.383543,-0.967449
catalysts,Zr-salfan-star-red.out,Zr-salfan-star-red,Zr,red,,,3,C,ferrocene_C,,-1.15645,2.278808,-1.87867
catalysts,Zr-salfan-star-red.out,Zr-salfan-star-red,Zr,red,,,4,C,ferrocene_C,,-1.342711,3.611956,-1.390243
catalysts,Zr-salfan-star-red.out,Zr-salfan-star-red,Zr,red,,,5,C,ferrocene_C,,-2.062948,3.536951,-0.154109
catalysts,Zr-salfan-star-red.out,Zr-salfan-star-red,Zr,red,,,7,C,ferrocene_C,,0.530406,2.387163,1.84101
catalysts,Zr-salfan-star-red.out,Zr-salfan-star-red,Zr,red,,,8,C,ferrocene_C,,1.249168,1.517762,0.95392
catalysts,Zr-salfan-star-red.out,Zr-salfan-star-red,Zr,red,,,9,C,ferrocene_C,,1.725272,2.300201,-0.151554
catalysts,Zr-salfan-star-red.out,Zr-salfan-star-red,Zr,red,,,10,C,ferrocene_C,,1.368653,3.662512,0.092963
catalysts,Zr-salfan-star-red.out,Zr-salfan-star-red,Zr,red,,,11,C,ferrocene_C,,0.625981,3.71697,1.31753
catalysts,Zr-salfan-star-red.out,Zr-salfan-star-red,Zr,red,,,6,Fe,ferrocene_Fe,,-0.310509,2.533661,-0.026272
catalysts,Zr-salfan-star-red.out,Zr-salfan-star-red,Zr,red,,,46,Zr,metal_center,,0.137717,-1.026472,-0.466804
catalysts,Zr-salfan-star-red.out,Zr-salfan-star-red,Zr,red,,,14,O,phenoxy_O,,1.805855,-2.241384,-0.006494
catalysts,Zr-salfan-star-red.out,Zr-salfan-star-red,Zr,red,,,21,O,phenoxy_O,,-1.1837,-0.962919,1.191363
catalysts,Zr-salfen-ox.out,Zr-salfen-ox,Zr,ox,,,2,O,alkoxide_O,,-0.808095,0.133477,1.767378
catalysts,Zr-salfen-ox.out,Zr-salfen-ox,Zr,ox,,,28,O,alkoxide_O,,0.807893,0.132922,-1.767403
catalysts,Zr-salfen-ox.out,Zr-salfen-ox,Zr,ox,,,4,N,donor_N,,-1.836461,-0.831786,-0.666507
catalysts,Zr-salfen-ox.out,Zr-salfen-ox,Zr,ox,,,30,N,donor_N,,1.836356,-0.831695,0.666596
catalysts,Zr-salfen-ox.out,Zr-salfen-ox,Zr,ox,,,5,C,ferrocene_C,,-1.561139,-2.184485,-0.872114
catalysts,Zr-salfen-ox.out,Zr-salfen-ox,Zr,ox,,,6,C,ferrocene_C,,-2.07831,-3.299629,-0.131972
catalysts,Zr-salfen-ox.out,Zr-salfen-ox,Zr,ox,,,8,C,ferrocene_C,,-1.52115,-4.492729,-0.686392
catalysts,Zr-salfen-ox.out,Zr-salfen-ox,Zr,ox,,,10,C,ferrocene_C,,-0.643433,-4.12234,-1.753867
catalysts,Zr-salfen-ox.out,Zr-salfen-ox,Zr,ox,,,12,C,ferrocene_C,,-0.625656,-2.694455,-1.846352
catalysts,Zr-salfen-ox.out,Zr-salfen-ox,Zr,ox,,,31,C,ferrocene_C,,1.561065,-2.184422,0.87209
catalysts,Zr-salfen-ox.out,Zr-salfen-ox,Zr,ox,,,32,C,ferrocene_C,,2.078346,-3.299485,0.1319
catalysts,Zr-salfen-ox.out,Zr-salfen-ox,Zr,ox,,,34,C,ferrocene_C,,1.521233,-4.492663,0.686206
catalysts,Zr-salfen-ox.out,Zr-salfen-ox,Zr,ox,,,36,C,ferrocene_C,,0.643429,-4.122402,1.753655
catalysts,Zr-salfen-ox.out,Zr-salfen-ox,Zr,ox,,,38,C,ferrocene_C,,0.625553,-2.69452,1.846229
catalysts,Zr-salfen-ox.out,Zr-salfen-ox,Zr,ox,,,1,Fe,ferrocene_Fe,,1.9e-05,-3.289824,-8.7e-05
catalysts,Zr-salfen-ox.out,Zr-salfen-ox,Zr,ox,,,70,Zr,metal_center,,-6.6e-05,0.522432,-3.8e-05
catalysts,Zr-salfen-ox.out,Zr-salfen-ox,Zr,ox,,,3,O,phenoxy_O,,-1.461265,1.942766,-0.450761
catalysts,Zr-salfen-ox.out,Zr-salfen-ox,Zr,ox,,,29,O,phenoxy_O,,1.46117,1.942801,0.450276
catalysts,Zr-salfen-red.out,Zr-salfen-red,Zr,red,,,2,O,alkoxide_O,,-0.917308,-0.3727,-1.747584
catalysts,Zr-salfen-red.out,Zr-salfen-red,Zr,red,,,28,O,alkoxide_O,,0.917278,-0.371727,1.748383
catalysts,Zr-salfen-red.out,Zr-salfen-red,Zr,red,,,4,N,donor_N,,-1.711773,0.832565,0.715506
catalysts,Zr-salfen-red.out,Zr-salfen-red,Zr,red,,,30,N,donor_N,,1.711428,0.832577,-0.71535
catalysts,Zr-salfen-red.out,Zr-salfen-red,Zr,red,,,5,C,ferrocene_C,,-1.386793,2.175132,0.978279
catalysts,Zr-salfen-red.out,Zr-salfen-red,Zr,red,,,6,C,ferrocene_C,,-1.998309,3.35309,0.417535
catalysts,Zr-salfen-red.out,Zr-salfen-red,Zr,red,,,8,C,ferrocene_C,,-1.343517,4.494807,0.980684
catalysts,Zr-salfen-red.out,Zr-salfen-red,Zr,red,,,10,C,ferrocene_C,,-0.330104,4.029399,1.881319
catalysts,Zr-salfen-red.out,Zr-salfen-red,Zr,red,,,12,C,ferrocene_C,,-0.340726,2.599179,1.871221
catalysts,Zr-salfen-red.out,Zr-salfen-red,Zr,red,,,31,C,ferrocene_C,,1.386187,2.175051,-0.978328
catalysts,Zr-salfen-red.out,Zr-salfen-red,Zr,red,,,32,C,ferrocene_C,,1.997649,3.353197,-0.417923
catalysts,Zr-salfen-red.out,Zr-salfen-red,Zr,red,,,34,C,ferrocene_C,,1.342667,4.494709,-0.981252
catalysts,Zr-salfen-red.out,Zr-salfen-red,Zr,red,,,36,C,ferrocene_C,,0.329167,4.028992,-1.881639
catalysts,Zr-salfen-red.out,Zr-salfen-red,Zr,red,,,38,C,ferrocene_C,,0.339936,2.598786,-1.871218
catalysts,Zr-salfen-red.out,Zr-salfen-red,Zr,red,,,1,Fe,ferrocene_Fe,,-0.000317,3.31453,-6.1e-05
catalysts,Zr-salfen-red.out,Zr-salfen-red,Zr,red,,,66,Zr,metal_center,,-7e-06,-0.668558,0.000476
catalysts,Zr-salfen-red.out,Zr-salfen-red,Zr,red,,,3,O,phenoxy_O,,-1.48397,-1.983096,0.610459
catalysts,Zr-salfen-red.out,Zr-salfen-red,Zr,red,,,29,O,phenoxy_O,,1.48417,-1.983067,-0.608951
catalysts,Zr-thiolfan-ox.out,Zr-thiolfan-ox,Zr,ox,,,12,O,alkoxide_O,,-1.090549,3.456023,1.217054
catalysts,Zr-thiolfan-ox.out,Zr-thiolfan-ox,Zr,ox,,,30,O,alkoxide_O,,0.010753,2.142935,-1.370003
catalysts,Zr-thiolfan-ox.out,Zr-thiolfan-ox,Zr,ox,,,71,S,donor_S,,1.957699,1.91752,1.114399
catalysts,Zr-thiolfan-ox.out,Zr-thiolfan-ox,Zr,ox,,,72,S,donor_S,,-0.527992,-0.975529,-0.727119
catalysts,Zr-thiolfan-ox.out,Zr-thiolfan-ox,Zr,ox,,,1,C,ferrocene_C,,4.04152,0.193415,0.179474
catalysts,Zr-thiolfan-ox.out,Zr-thiolfan-ox,Zr,ox,,,2,C,ferrocene_C,,3.052763,1.205791,-0.044017
catalysts,Zr-thiolfan-ox.out,Zr-thiolfan-ox,Zr,ox,,,3,C,ferrocene_C,,3.156682,1.644828,-1.405889
catalysts,Zr-thiolfan-ox.out,Zr-thiolfan-ox,Zr,ox,,,4,C,ferrocene_C,,4.269096,0.964407,-1.996336
catalysts,Zr-thiolfan-ox.out,Zr-thiolfan-ox,Zr,ox,,,5,C,ferrocene_C,,4.811446,0.067197,-1.02142
catalysts,Zr-thiolfan-ox.out,Zr-thiolfan-ox,Zr,ox,,,7,C,ferrocene_C,,1.980873,-2.200251,-0.980036
catalysts,Zr-thiolfan-ox.out,Zr-thiolfan-ox,Zr,ox,,,8,C,ferrocene_C,,0.975923,-1.331458,-1.531178
catalysts,Zr-thiolfan-ox.out,Zr-thiolfan-ox,Zr,ox,,,9,C,ferrocene_C,,1.423597,-0.877679,-2.814279
catalysts,Zr-thiolfan-ox.out,Zr-thiolfan-ox,Zr,ox,,,10,C,ferrocene_C,,2.662071,-1.538357,-3.09704
catalysts,Zr-thiolfan-ox.out,Zr-thiolfan-ox,Zr,ox,,,11,C,ferrocene_C,,3.00452,-2.353184,-1.969394
catalysts,Zr-thiolfan-ox.out,Zr-thiolfan-ox,Zr,ox,,,6,Fe,ferrocene_Fe,,2.867345,-0.398473,-1.415604
catalysts,Zr-thiolfan-ox.out,Zr-thiolfan-ox,Zr,ox,,,70,Zr,metal_center,,-0.794931,1.736961,0.414415
catalysts,Zr-thiolfan-ox.out,Zr-thiolfan-ox,Zr,ox,,,14,O,phenoxy_O,,-2.658399,1.174671,-0.18402
catalysts,Zr-thiolfan-ox.out,Zr-thiolfan-ox,Zr,ox,,,22,O,phenoxy_O,,-0.550832,0.480079,2.039235
catalysts,Zr-thiolfan-red.out,Zr-thiolfan-red,Zr,red,,,12,O,alkoxide_O,,1.00984,-0.484079,3.502133
catalysts,Zr-thiolfan-red.out,Zr-thiolfan-red,Zr,red,,,30,O,alkoxide_O,,-0.245787,-2.576991,1.883951
catalysts,Zr-thiolfan-red.out,Zr-thiolfan-red,Zr,red,,,71,S,donor_S,,0.229636,-0.881247,-1.293678
catalysts,Zr-thiolfan-red.out,Zr-thiolfan-red,Zr,red,,,72,S,donor_S,,-1.891233,0.143468,1.84804
catalysts,Zr-thiolfan-red.out,Zr-thiolfan-red,Zr,red,,,1,C,ferrocene_C,,-2.531281,1.053196,-0.820138
catalysts,Zr-thiolfan-red.out,Zr-thiolfan-red,Zr,red,,,2,C,ferrocene_C,,-2.875309,0.361941,0.398824
catalysts,Zr-thiolfan-red.out,Zr-thiolfan-red,Zr,red,,,3,C,ferrocene_C,,-4.220807,-0.138744,0.263888
catalysts,Zr-thiolfan-red.out,Zr-thiolfan-red,Zr,red,,,4,C,ferrocene_C,,-4.701163,0.245162,-1.026541
catalysts,Zr-thiolfan-red.out,Zr-thiolfan-red,Zr,red,,,5,C,ferrocene_C,,-3.665862,0.985058,-1.686076
catalysts,Zr-thiolfan-red.out,Zr-thiolfan-red,Zr,red,,,7,C,ferrocene_C,,-2.054364,-1.57925,-2.8343
catalysts,Zr-thiolfan-red.out,Zr-thiolfan-red,Zr,red,,,8,C,ferrocene_C,,-1.256335,-1.758852,-1.644701
catalysts,Zr-thiolfan-red.out,Zr-thiolfan-red,Zr,red,,,9,C,ferrocene_C,,-1.994646,-2.59474,-0.732701
catalysts,Zr-thiolfan-red.out,Zr-thiolfan-red,Zr,red,,,10,C,ferrocene_C,,-3.239233,-2.917378,-1.352533
catalysts,Zr-thiolfan-red.out,Zr-thiolfan-red,Zr,red,,,11,C,ferrocene_C,,-3.278282,-2.295835,-2.644442
catalysts,Zr-thiolfan-red.out,Zr-thiolfan-red,Zr,red,,,6,Fe,ferrocene_Fe,,-2.997107,-0.880672,-1.189202
catalysts,Zr-thiolfan-red.out,Zr-thiolfan-red,Zr,red,,,70,Zr,metal_center,,0.729517,-0.860275,1.58279
catalysts,Zr-thiolfan-red.out,Zr-thiolfan-red,Zr,red,,,14,O,phenoxy_O,,2.501827,-1.497521,0.823707
catalysts,Zr-thiolfan-red.out,Zr-thiolfan-red,Zr,red,,,22,O,phenoxy_O,,0.990099,1.138303,1.124457
catalysts,Zr-thiolfan-star-ox.out,Zr-thiolfan-star-ox,Zr,ox,,,12,O,alkoxide_O,,-0.518621,-2.762531,2.574734
catalysts,Zr-thiolfan-star-ox.out,Zr-thiolfan-star-ox,Zr,ox,,,28,O,alkoxide_O,,-0.563126,0.239589,2.57711
catalysts,Zr-thiolfan-star-ox.out,Zr-thiolfan-star-ox,Zr,ox,,,41,S,donor_S,,2.140149,-0.505659,1.100571
catalysts,Zr-thiolfan-star-ox.out,Zr-thiolfan-star-ox,Zr,ox,,,42,S,donor_S,,-0.752046,0.35285,-1.028848
catalysts,Zr-thiolfan-star-ox.out,Zr-thiolfan-star-ox,Zr,ox,,,1,C,ferrocene_C,,2.917446,1.790413,-0.461487
catalysts,Zr-thiolfan-star-ox.out,Zr-thiolfan-star-ox,Zr,ox,,,2,C,ferrocene_C,,2.455773,1.19607,0.760663
catalysts,Zr-thiolfan-star-ox.out,Zr-thiolfan-star-ox,Zr,ox,,,3,C,ferrocene_C,,2.380993,2.220635,1.76495
catalysts,Zr-thiolfan-star-ox.out,Zr-thiolfan-star-ox,Zr,ox,,,4,C,ferrocene_C,,2.845868,3.437885,1.173821
catalysts,Zr-thiolfan-star-ox.out,Zr-thiolfan-star-ox,Zr,ox,,,5,C,ferrocene_C,,3.177505,3.172583,-0.192716
catalysts,Zr-thiolfan-star-ox.out,Zr-thiolfan-star-ox,Zr,ox,,,7,C,ferrocene_C,,0.026914,3.035729,-1.493496
catalysts,Zr-thiolfan-star-ox.out,Zr-thiolfan-star-ox,Zr,ox,,,8,C,ferrocene_C,,-0.525838,2.053677,-0.602087
catalysts,Zr-thiolfan-star-ox.out,Zr-thiolfan-star-ox,Zr,ox,,,9,C,ferrocene_C,,-0.764348,2.678477,0.674036
catalysts,Zr-thiolfan-star-ox.out,Zr-thiolfan-star-ox,Zr,ox,,,10,C,ferrocene_C,,-0.348635,4.039279,0.562076
catalysts,Zr-thiolfan-star-ox.out,Zr-thiolfan-star-ox,Zr,ox,,,11,C,ferrocene_C,,0.138027,4.257696,-0.767089
catalysts,Zr-thiolfan-star-ox.out,Zr-thiolfan-star-ox,Zr,ox,,,6,Fe,ferrocene_Fe,,1.211696,2.741218,0.160397
catalysts,Zr-thiolfan-star-ox.out,Zr-thiolfan-star-ox,Zr,ox,,,66,Zr,metal_center,,-0.576558,-1.292868,1.342559
catalysts,Zr-thiolfan-star-ox.out,Zr-thiolfan-star-ox,Zr,ox,,,14,O,phenoxy_O,,-2.517846,-1.296618,0.669157
catalysts,Zr-thiolfan-star-ox.out,Zr-thiolfan-star-ox,Zr,ox,,,21,O,phenoxy_O,,0.403438,-2.388664,-0.207094
catalysts,Zr-thiolfan-star-red.out,Zr-thiolfan-star-red,Zr,red,,,12,O,alkoxide_O,,-0.351708,-2.748746,2.634616
catalysts,Zr-thiolfan-star-red.out,Zr-thiolfan-star-red,Zr,red,,,28,O,alkoxide_O,,-0.52223,0.259738,2.742391
catalysts,Zr-thiolfan-star-red.out,Zr-thiolfan-star-red,Zr,red,,,41,S,donor_S,,2.139388,-0.448139,1.130743
catalysts,Zr-thiolfan-star-red.out,Zr-thiolfan-star-red,Zr,red,,,42,S,donor_S,,-0.795377,0.361392,-0.953894
catalysts,Zr-thiolfan-star-red.out,Zr-thiolfan-star-red,Zr,red,,,1,C,ferrocene_C,,2.774145,1.723274,-0.669633
catalysts,Zr-thiolfan-star-red.out,Zr-thiolfan-star-red,Zr,red,,,2,C,ferrocene_C,,2.404549,1.237783,0.632476
catalysts,Zr-thiolfan-star-red.out,Zr-thiolfan-star-red,Zr,red,,,3,C,ferrocene_C,,2.492946,2.329051,1.560876
catalysts,Zr-thiolfan-star-red.out,Zr-thiolfan-star-red,Zr,red,,,4,C,ferrocene_C,,2.937692,3.482121,0.838716
catalysts,Zr-thiolfan-star-red.out,Zr-thiolfan-star-red,Zr,red,,,5,C,ferrocene_C,,3.116793,3.108294,-0.532617
catalysts,Zr-thiolfan-star-red.out,Zr-thiolfan-star-red,Zr,red,,,7,C,ferrocene_C,,-0.098937,3.052866,-1.493119
catalysts,Zr-thiolfan-star-red.out,Zr-thiolfan-star-red,Zr,red,,,8,C,ferrocene_C,,-0.58518,2.068227,-0.562891
catalysts,Zr-thiolfan-star-red.out,Zr-thiolfan-star-red,Zr,red,,,9,C,ferrocene_C,,-0.724514,2.689071,0.726462
catalysts,Zr-thiolfan-star-red.out,Zr-thiolfan-star-red,Zr,red,,,10,C,ferrocene_C,,-0.320645,4.052776,0.588605
catalysts,Zr-thiolfan-star-red.out,Zr-thiolfan-star-red,Zr,red,,,11,C,ferrocene_C,,0.065877,4.277557,-0.774497
catalysts,Zr-thiolfan-star-red.out,Zr-thiolfan-star-red,Zr,red,,,6,Fe,ferrocene_Fe,,1.196113,2.781551,0.045204
catalysts,Zr-thiolfan-star-red.out,Zr-thiolfan-star-red,Zr,red,,,66,Zr,metal_center,,-0.554458,-1.220163,1.421237
catalysts,Zr-thiolfan-star-red.out,Zr-thiolfan-star-red,Zr,red,,,14,O,phenoxy_O,,-2.512255,-1.266813,0.832897
catalysts,Zr-thiolfan-star-red.out,Zr-thiolfan-star-red,Zr,red,,,21,O,phenoxy_O,,0.321685,-2.356044,-0.114785
